报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,53441878106.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2558188220.0,1040167073.0,57040233399.0,36193593815.0,0.0,0.0,0.0,0.0,0.0,5873420688.0,1486694156.0,1187025937.0,44740734596.0,12299498803.0,,6591636715.0,389902962.0,7566408.0,0.0,100279826.0,,,7089385911.0,9043918535.0,8264257445.0,0.0,0.0,,77148253.0,17385324233.0,-10295938322.0,,1376285503.0,1376285503.0,11298578451.0,,0.0,12674863954.0,9232438826.0,860634460.0,14036091.0,127770053.0,10220843339.0,2454020615.0,-375915323.0,4081665773.0,58211295777.0,,,,,62292961550.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:58:06
20251231,,216446744340.0,,,,,,,,,,,10504844336.0,7893922358.0,234845511034.0,153264909445.0,,,,,,21414709980.0,6064623177.0,5276712758.0,186020955360.0,48824555674.0,,37852996343.0,1277028744.0,28669615.0,,325253271.0,,,39483947973.0,40094380995.0,40128721276.0,,,,189207236.0,80412309507.0,-40928361534.0,,7729973284.0,7729973284.0,44668867158.0,11000000000.0,293613208.0,63692453650.0,59278101812.0,6002224482.0,90686310.0,7637458489.0,74917784783.0,-11225331133.0,-464819741.0,-3793956734.0,62005252511.0,58211295777.0,62005252511.0,,,58211295777.0,定期报告,是,20260401,CNY,合并期末,2026-03-31T21:42:05
20250930,,162913530442.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8278853221.0,6686338067.0,177878721730.0,116323701695.0,0.0,0.0,0.0,0.0,0.0,16430825707.0,4602965436.0,3746610629.0,141104103467.0,36774618263.0,,31918245508.0,1026331233.0,17924335.0,0.0,194395484.0,,,33156896560.0,30031729690.0,34570099884.0,0.0,0.0,,228735845.0,64830565419.0,-31673668859.0,,5061118800.0,5061118800.0,44103248864.0,,205925191.0,49370292855.0,46775467838.0,5154710034.0,76213256.0,8284714451.0,60214892323.0,-10844599468.0,-158362448.0,-5902012512.0,62005252511.0,,,,,56103239999.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:16:24
20250630,,106607105952.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5490090834.0,4998741237.0,117095938023.0,77391480337.0,0.0,0.0,0.0,0.0,0.0,11329436980.0,3262142807.0,2376570813.0,94359630937.0,22736307086.0,,24510460667.0,699326551.0,11689182.0,0.0,173625393.0,,,25395101793.0,21332237568.0,25162317676.0,0.0,0.0,,125822201.0,46620377445.0,-21225275652.0,,4224791800.0,4224791800.0,30193155843.0,,123902639.0,34541850282.0,36635251635.0,4076249335.0,10574619.0,7592864127.0,48304365097.0,-13762514815.0,55584136.0,-12195899245.0,62005252511.0,49809353266.0,62005252511.0,0.0,0.0,49809353266.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:44:06
20250331,,53932028200.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2781921908.0,1514673136.0,58228623244.0,35125921106.0,0.0,0.0,0.0,0.0,0.0,6015134936.0,1567299774.0,1776471692.0,44484827508.0,13743795736.0,,12746874980.0,65946661.0,7164478.0,0.0,390430882.0,,,13210417001.0,9049134737.0,11157764768.0,0.0,0.0,,57437634.0,20264337139.0,-7053920138.0,,2774085800.0,2774085800.0,7474047148.0,,258473336.0,10506606284.0,18957823638.0,1300419841.0,0.0,273638270.0,20531881749.0,-10025275465.0,-44344535.0,-3379744402.0,62005252511.0,,,,,58625508109.0,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T01:50:17
20241231,,207177636682.0,,,,,,,,,,,9436155018.0,2601966374.0,219215758074.0,139974564163.0,,,,,,19215661123.0,4938746118.0,7349209291.0,171478180695.0,47737577379.0,,59316324819.0,671568341.0,156338437.0,,2485332205.0,,,62629563802.0,34037798428.0,61241398520.0,,,,,95279196948.0,-32649633146.0,,4652010645.0,4652010645.0,47194037263.0,,,51846047908.0,49117270919.0,6390837882.0,91448476.0,1855318097.0,57363426898.0,-5517378990.0,341705520.0,9912270763.0,52092981748.0,62005252511.0,52092981748.0,,,62005252511.0,定期报告,是,20260401,CNY,合并期末,2025-04-21T21:58:04
20240930,,157029796628.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7412260417.0,2460372219.0,166902429264.0,108325875778.0,0.0,0.0,0.0,0.0,0.0,14671663429.0,4141702815.0,5893935162.0,133033177184.0,33869252080.0,,29124904292.0,598537867.0,94270981.0,0.0,2086355404.0,,,31904068544.0,23528299873.0,31323487421.0,0.0,0.0,,13576187.0,54865363481.0,-22961294937.0,,2663757000.0,2663757000.0,28296631553.0,,32859119.0,30993247672.0,33303275960.0,5420980532.0,27452890.0,486625574.0,39210882066.0,-8217634394.0,-92500888.0,2597821861.0,52092981748.0,,,,,54690803609.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:25:05
20240630,,101341162170.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4529503447.0,1940483204.0,107811148821.0,66198070977.0,0.0,0.0,0.0,0.0,0.0,10095625332.0,3028368781.0,3610114439.0,82932179529.0,24878969292.0,,17600417457.0,470013790.0,32014720.0,0.0,1250747245.0,,,19353193212.0,12322541255.0,22503935768.0,0.0,0.0,,40770633.0,34867247656.0,-15514054444.0,,2095409000.0,2095409000.0,23153021498.0,,0.0,25248430498.0,24815200527.0,3789619645.0,27452890.0,468531114.0,29073351286.0,-3824920788.0,323826553.0,5863820613.0,52092981748.0,57956802361.0,52092981748.0,0.0,0.0,57956802361.0,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T20:20:09
20240331,,52321850824.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2518507872.0,1320664784.0,56161023480.0,31470733300.0,0.0,0.0,0.0,0.0,0.0,5417226891.0,1333136024.0,1709222195.0,39930318410.0,16230705070.0,,8551543161.0,109848899.0,6919339.0,0.0,730329518.0,,,9398640917.0,4990971613.0,13799650053.0,0.0,0.0,,10663235.0,18801284901.0,-9402643984.0,,333442000.0,333442000.0,11049663476.0,,3391076.0,11386496552.0,13103045886.0,1747105196.0,0.0,190458308.0,15040609390.0,-3654112838.0,87086878.0,3261035126.0,52092981748.0,,,,,55354016874.0,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T18:55:04
20231231,,180947736116.0,,,,,,,,,,,10373888040.0,6145484931.0,197467109087.0,129474896348.0,,,,,,18253350198.0,3823925586.0,7613110071.0,159165282203.0,38301826884.0,,70648492540.0,569248170.0,62750260.0,,3940488690.0,,,75280272801.0,24807796061.0,79608953781.0,,165333139.0,,,104582082981.0,-29301810180.0,,3291140600.0,3291140600.0,27341860631.0,,,30633001231.0,30091893380.0,8306333083.0,72650624.0,7896143409.0,52294369872.0,-21661368641.0,372295921.0,-12289056016.0,64382037764.0,52092981748.0,64382037764.0,,,52092981748.0,定期报告,是,20250422,CNY,合并期末,2024-04-01T23:25:02
