stock_code,year,period,statement_type,field_code,field_name,value,display_order
300280,2022,annual,cash_flow,F125N,固定资产折旧,174000000.0,87
300280,2022,annual,cash_flow,F135N,经营性应收项目的减少,-1659000000.0,97
300280,2022,annual,cash_flow,F136N,经营性应付项目的增加,742000000.0,98
300280,2021,annual,cash_flow,F125N,固定资产折旧,310000000.0,87
300280,2021,annual,cash_flow,F126N,无形资产摊销,104000000.0,88
300280,2021,annual,cash_flow,F128N,处置固定资产损失,3800.0,90
300280,2021,annual,cash_flow,F135N,经营性应收项目的减少,-524000000.0,97
300280,2021,annual,cash_flow,F136N,经营性应付项目的增加,225999999.99999997,98
300280,2020,annual,cash_flow,F125N,固定资产折旧,310000000.0,87
300280,2020,annual,cash_flow,F129N,固定资产报废损失,9400.0,91
300280,2020,annual,cash_flow,F135N,经营性应收项目的减少,-516000000.0,97
300280,2020,annual,cash_flow,F136N,经营性应付项目的增加,513000000.0,98
